@relation _home_sebastiao_sebastiao_red_exemplo1

@attribute text string
@attribute @@class@@ {semRacismoN1,racismoN1}

@data
'todo odos dos os t s te tê têm êm ̂m d m di dir dire irei reit eito ito to e o e e l e li lib libe iber berd erda rdad dade ade de d e de de de m e ma man mani anif nife ifes fest esta star tar ar s r su sua suas uas as i s id ide idei deia eias ias as e s e e p e pe pen pens ensa nsam same amen ment ento ntos tos, os, s, m , ma mas mas as e s é é é n ́ ne nec nece eces cess essa ssá sár ári ́rio rio io a o ag agi agir gir ir c r co com com om e m é ét éti ́tic tica ica, ca, a, b , bo bom bom om s m se sen sens enso nso so e o e e r e re res resp espe spei peit eito ito to p o pa par para ara ra c a co com com om o m o o p o pr pro pró róx óxi ́xim ximo imo, mo, o, p , pa par para ara ra q a qu que que ue n e na nã não ão ̃o o o oc oco ocor corr orra rram ram am o m of ofe ofen fens ensa nsas sas as e s e e d e de des dese esen sent ente nten tend endi ndim dime imen ment ento ntos tos. ',semRacismoN1
'as c s co cot cota otas tas as s s sa sã são ão ̃o u o um uma uma ma c a co con conq onqu nqui quis uist ista sta ta d a de de de q e qu que quem uem em a m ac acr acre cred redi edit dita ita ta e a em em em i m ig igu igua gual uald alda ldad dade ade de d e de de de o e op opo opor port ortu rtun tuni unid nida idad dade ades des es n s no no no b o br bra bras rasi asil sil. il. l. e . es est esta stã tão ão ̃o a o a a m a ma mai mais ais is d s de de de u e um um um s m se sé séc écu ́cul culo ulo lo a o at atr atra tras rasa asad sada adas das. as. s. a . at ate até té é q ́ q q e q en enf enfi nfim fim im u m us usp usp. ',semRacismoN1
'venc enci nci ci o i o o # o #p #pr #pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'movi ovim vime imen ment ento ntos tos os r s re rea real eali aliz liza izar zara aram ram am a m at ato ato to p o pa par para ara ra d a de den denu enun nunc unci ncia ciar iar ar s r si sit situ itua tuac uaç aço çõ ̧õe ões ̃es es d s de de de c e cr cri crim rime ime me c e co con cont ontr ntra tra ra n a ne neg negr egro gros ros os n s na na na c a ci cid cida idad dade ade de # e #r #ra #rac raci acis cism ismo smo mo # o #r #re #rep repu epú púd údi ́dio dio io # o #p #pr #pro prot rote otes test esto stos tos. os.. s... ',semRacismoN1
'sens ensa nsac saci acio cion iona onal nali alis list ista sta ta e a e e i e in ins inst nstr stru trui ruí uíd ída ́da da p a pe pel pelo elo lo p o pr pro pró róp ópr ́pri prio rio io g o go gov gove over vern erno rno, no, o, a , a a i a im imp impr mpre pren rens ensa nsa sa c a cu cum cump umpr mpre pre re m e mu mui muit uito ito to b o be bem bem em o m o o p o pa pap pape apel pel el d l de de de a e al ali alie lien iena enar nar ar o r o o p o po pop popu opul pula ulac laç aça çã ̧ão ão ̃o m o me men meno enos nos os i s in inf info nfor form orma rmad mada ada da e a e e c e co com com om p m po pou pouc ouco ucos cos os r s re rec recu ecur curs urso rsos sos os p s pa par para ara ra b a bu bus busc usca scar car ar u r um uma uma ma i a in inf info nfor form orma rmac maç aça çã ̧ão ão ̃o i o im imp impa mpar parc arci rcia cial ial. al. ',semRacismoN1
'o br bra bras rasi asil sil il n l na nã não ão ̃o d o de dev deve eve ve s e se ser ser er o r o o p o pa pai paí aís ís ́s d s da da da i a im imp impu mpun puni unid nida idad dade ade de e e e, e, e, e , en enq enqu nqua quan uant anto nto to h o ho hou houv ouve uver ver er t r ta tan tant anta nta ta d a de des desv esva sval valo alor lori oriz riza izac zaç aça çã ̧ão ão ̃o d o da da da c a cl cla clas lass asse sse, se, e, n , na nã não ão ̃o h o ha hav have aver vera erá rá á p ́ pr pro prog rogr ogre gres ress esso sso. so. ',semRacismoN1
'ansi nsio sios iosa osa sa p a pa par para ara ra a a as ass assi ssis sist isti stir tir. ir.. r... ... .. # . #m #mu #mul mulh ulhe lher her er # r #n #ne #neg negr egra gra ra # a #v #vi #vid vida ida da # a #a #ar #art arte rte te # e #s #so #soc soci ocie cied ieda edad dade ade de # e #m #ma #mac mach achi chis hism ismo smo mo # o #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'estu stud tuda udan dant ante nte te a e ab aba aban band ando ndon dona ona na c a cu cur curs urso rso so d o de de de d e di dir dire irei reit eito ito to n o no no no m o ma mac mack acke cken kenz enzi nzie zie ie r e ri rio rio io a o ap apo apó pós ós ́s s s se ser ser er v r vi ví vít íti ́tim tima ima ma d a de de de r e ra rac raci acis cism ismo ',semRacismoN1
'\"qua quat uatr atro tro ro p o pr pre pret reto etos tos os t s te ten tent enta ntar tara aram ram am p m pe peg pega egar gar ar u r um um um t m ta tá táx áxi ́xi, xi, i, m , ma mai mais ais is d s de de de d e de dez dez ez p z pa pas pass assa ssar sara aram ram, am, m, n , ne nen nenh enhu nhum hum um p m pa par paro arou rou. ou.. u... ',semRacismoN1
'tatu atua tuad uado ador dor or q r qu que que ue m e ma mar marc arco rcou cou ou r u ro ros rost osto sto to d o de de de a e ad ado adol dole oles lesc esce scen cent ente nte te e e é é é p ́ pr pre pres reso eso so > ',semRacismoN1
'acho cho ho q o q q a q a a @ a @r @re @red rede edeg degl eglo glob lobo obo, bo, o, h , hj hj hj n j no no no # o #t #ta #tan tano anoa noar oar ar e r es esq esqu sque quec uece eceu ceu eu q u q q # q #p #pr #pre prec reco econ conc once ncei ceit eito itor tore orel reli elig ligi igio gios ioso oso so g o ge ger gera era ra c a co con cons onst nstr stra tran rang angi ngim gime imen ment ento nto to t o ta tan tant anto nto to q o qu qua quan uant anto nto to o o o o # o #r #ra #rac raci acis cism ismo smo mo o o ou ou ou a ',semRacismoN1
'lind inda nda da i a ig igu igua gual ual al a l a a v a vo voc voce ocê cê: ê: ̂: p : pr pro prof rofe ofes fess esso ssor sora ora ra f a fa faz faz az o z o o m o me mes mesm esmo smo mo p o pe pen pent ente ntea tead eado ado do d o de de de a e al alu alun luna una na q a qu que que ue s e so sof sofr ofre freu reu eu b u bu bul bull ully llyi lyin ying ing ng p g po por por or s r se seu seu eu c u ca cab cabe abel belo ',semRacismoN1
'os b s br bra bran ranc anco ncos cos os p s po pod pode odem dem em f m fi fic fica icar car ar d r do do do n o no nos noss osso sso so l o la lad lado ado do n o na nas nas as q s qu que ques uest esto stõ tõe ões ̃es es p s pe peq pequ eque quen uena enas nas, as, s, m , ma mas mas as j s ja jam jama amai mais ais is n s na nas nas as f s fu fun fund unda ndam dame amen ment enta ntai tais ais. is. s. m . ma mal malc alco lcol colm ',semRacismoN1
'sinc ince ncer cera eram rame amen ment ente nte te e e es ess esse sse se a e ap apr apre pres rese esen sent enta ntad tado ador dor or d r da da da r a re red rede ede de r e re rec reco ecor cord ord, rd,t d,te ,tem tem em q m qu que que ue s e se ser ser er l r li lix lixa ixad xado ado do a o at ate ate te a e ap apr apre pren rend ende nder der er a r a a r a re res resp espe spei peit eita itar tar ar a r as as as p s pe pes pess esso ssoa soas oas! as!! s!! !! # ! #n #ne #nem nemt emti mtin tinh inha nhaq haqt aqta qtaa taai aai ai # i #r #ra #rac raci acis cist ista ',semRacismoN1
'e o o b o br bra bra ra p a pr pre preo reoc eocu ocup cupa upad pado ado do c o co com com om o m o o d o di dis disc iscu scur curs urso rso so d o de de de t e tr tru trum rump ump. mp. p. # . #r #ra #rac raci acis cism ismo smo mo c o cl cli clie lien ient ente nte te e e é é é c ́ co con conf onfu nfun fund undi ndid dido ido do c o co com com om a m as ass assa ssal salt alta ltan tant ante nte te e e em em em l m lo loj loja oja ja e a e e r e re rel rela elat lata ata ta r a ra rac raci acis cism ismo smo. ',semRacismoN1
'orga rgan gani aniz niza izac zaç aço çõ ̧õe ões ̃es es f s fa faz faze azem zem em a m at ato ato to d o de de de r e re rep repu epú púd údi ́dio dio io a o a a r a ra rac raci acis cism ismo smo mo d o de den denu enun nunc unci ncia ciad iado ado do c o co con cont ontr ntra tra ra a a a a c a ca cas casa asa sa d a do dos dos os f s fr fri frio rios ios os h s ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/w y/wv /wvo wvoh voh3 oh30 h308 308i 08im 8imy imyl myl yl l  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'infe nfel feli eliz lizm izme zmen ment ente nte te a e a a m a mi mí míd ídi ́dia dia ia e a é é é u ́ um um um d m do dos dos os g s gr gra gran rand ande ndes des es f s fa fat fato ator tore ores res es d s do do do a o ag agr agra grav rava avam vame amen ment ento nto to d o de des dess esse sse se c e ca câ cân ânc ̂nce ncer cer er b r br bra bras rasi asil sile ilei leir eiro iro. ro. ',semRacismoN1
'sera erá rá á q ́ qu que que ue o e o o f o fu fut fute uteb tebo ebol bol ol e l é é é m ́ ma mac mach achi chis hist ista sta? ta? ',semRacismoN1
'@mar marc arca rcao caot aotv otv tv r v ra rac raci acis cist ista sta! ta! a! s ! se se se o e o o b o br bra bras rasi asil sil il f l fo fos foss osse sse se u e um um um p m pa pai paí aís ís ́s d s de dec dece ecen cent ente nte te n e ne nem nem em e m em emp empr mpre preg rego ego go v o vc vc vc t c te ter teri eria ria ia m a ma mai mais ais is d s de dep depo epoi pois ois is d s de de de c e ch cha cham hama amar mar ar a r al alg algu lgue gué uém ém ́m d m de de de m e ma mac maca acac caco aco. co. o. # . #r #ra #rac raci acis cist ista sta! ',semRacismoN1
'diga iga ga n a na nã não ão ̃o a o ao ao ao r o ra rac raci acis cism ismo smo! ',semRacismoN1
'raci acis cism ismo smo mo n o no no no b o br bra bras rasi asil sil: il: l: q : qu qua quas uase ase se 7 e 70 70\% 70\% 0\% d \% do dos dos os p s pr pro proc roce oces cess esso ssos sos os s s sa sã são ão ̃o v o ve ven venc enci ncid cido idos dos os p s pe pel pelo elos los os r s re ré réu éus ́us ',semRacismoN1
'até té é q ́ qu qua quan uand ando ndo do v o va vai vai ai e i ex exi exis xist isti stir tir ir e r es ess esse sse se t e ta tal tal al d l de de de p e pr pre prec reco econ conc once ncei ceit eito ito? ',semRacismoN1
'quan uand ando ndo do e o é é é q ́ qu que que ue v e va vã vão ão ̃o a o ap apr apre pren rend ende nder der er q r qu que que ue r e ra rac raci acis cism ismo smo mo e o é é é c ́ cr cri crim rime ime me e e e e p e pr pro pron ront onto nto? ',semRacismoN1
'deix eixa ixam xamo amos mos os d s de de de p e pe per perg ergu rgun gunt unta ntar tar ar o r o o m o mo mot moti otiv tivo ivo vo d o de de de a e as as as c s co coi cois oisa isas sas as s s se ser sere erem rem em c m co com como omo mo s o sa sã são ão, ̃o, o, d , de dei deix eixa ixan xand ando ndo do d o de de de q e qu que ques uest esti stio tion iona onar nar ar o r o o m o mo mot moti otiv tivo ivo vo d o de de de o e os os os e s er err erro rros ros os s s se ser sere erem rem em e m er err erro rros ros os e s e e a e ac ace acer cert erto rtos tos os s s se ser sere erem rem em a m ac ace acer cert erto rtos tos. os. ',semRacismoN1
'gost oste stei tei ei d i do do do # o #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo po s o so só só ó a ́ ac ach acho cho ho q o qu que que ue n e ne nem nem em t m to tod todo odo do b o br bra bran ranc anco nco co e o é é é p ́ pr pre prec reco econ conc once ncei ceit eitu ituo tuos uoso oso. so. o. a . as as as v s ve vez veze ezes zes es o s os os os p s pr pro pró róp ópr ́pri prio rios ios os n s ne neg negr egro gros ros os t s te tem tem em p m pr pre prec reco econ conc once ncei ceit eito ito to c o co con cont ontr ntra tra ra a a a a p a pr pro pró róp ópr ́pri pria ria ia c a co cor cor. ',semRacismoN1
'esta stam tamo amos mos os c s co con cont onti ntig tigo igo go n o ne nes ness essa ssa sa l a lu lut luta uta ta c a co con cont ontr ntra tra ra o a o o r o ra rac raci acis cism ismo smo mo @ o @v @va @vas vasc asco scod coda odag daga agam gama ama ma # a #r #ra #rac raci acis cism ismo smo mo e o é é é b ́ bu bur burr urri rric rice ice. ce. ',semRacismoN1
'@vas vasc asco scod coda odag daga agam gama ama ma v a va vam vamo amos mos os p s pa pas pass assa ssar sar ar a r à à à a ̀ ac acc acç cça çã ̧ão ão ̃o p o pa par part arti rtil tilh ilhe lhem hem em c m co com comi omig migo igo go a o as as as v s vo vos voss ossa ssas sas as i s im ima imag mage agen gens ens ns c s co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo mo n o no no no e o e e e e eu eu eu d u da dar dare arei rei ei r i rt rt ',semRacismoN1
'#rac raci acis cism ismo smo mo a o a a c a ca car cara ara ra d a do do do b o br bra bras rasi asil sil ',semRacismoN1
'more oren rena ena na n a na nã não ão ̃o q o qu que quer ueri erid rido ido, do, o, e , eu eu eu s u so sou sou ou n u ne neg negr egra gra! ra! a! # ! #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo po h o ht htt http ttps tps: ps:/ s:// ://i //in /ins inst nsta stag tagr agra gram ram. am.c m.co .com com/ om/p m/p/ /p/3 p/32 /32i 32iw 2iwz iwz3 wz3h z3hi 3hiy hiyc iyc/ yc/ ',semRacismoN1
'e o o p o pi pio pior ior, or, r, n , ne nen nenh enhu nhum hum um d m de des dess esse sses ses es c s cr cri crim rime imes mes es f s fo foi foi oi d i di div divu ivul vulg ulga lgad gado ado do e o em em em n m ne nen nenh enhu nhum hum um o m ó ór órg ́rga rgã gão ão ̃o t o te tel tele elev levi evis visi isiv sivo ivo. ',semRacismoN1
'com om o m o o # o #p #pr #pre prec reco econ conc once ncei ceit eito ito to a o a a f a fl flo flor lor or d r da da da p a pe pel pele ele le p e po por por or m r mu mui muit uito ito to t o te tem temo emos mos os q s qu que que ue p e pe ped pedi edir dir ir # r #p #pa #paz ',semRacismoN1
'a #s #si #sin sind indr ndro drom rome omed mede eded dedo edow down own wn n n na nã não ão ̃o e o é é é d ́ do doe doen oenc enç nça ça, ̧a, a, e , é é é n ́ no nor norm orma rmal mal al s l se ser ser er d r di dif dife ifer fere eren rent ente nte, ',semRacismoN1
'sera era ra q a qu que quem uem em e m el eli elim limi imin mina inam namo amos mos os e s em em em ? m ? ? o ? o o # o #h #ho #hom homo omof mofo ofob fobi obic bico ico co o o ou ou ou o u o o # o #r #ra #rac raci acis cist ista sta ta ? a ? ? # ? #b #bb #bbb bbb1 bb17 ',semRacismoN1
'raci acis cism ismo smo mo n o na nao nao ao e o é é é u ́ um uma uma ma o a op opi opin pini inia niã ião ão ̃o e o é é é u ́ um uma uma ma o a of ofe ofen fens ensa nsa sa ! ',semRacismoN1
'se p e pa pah pah ah q h qu que que ue a e as as as p s pe pes pess esso ssoa soas oas as p s pr pre pref refe efer fere erem rem em m m me meu meu eu e u es est esti stil tilo ilo lo g o ga gay gay ay d y do do do q o qu que que ue o e o o h o he het hete eter tero ero. ro.. o... ... .. # . #p #pr #pre prec reco econ conc once ncei ceit eito ito to u o u. u.u ',semRacismoN1
'atos tos os r s ra rac raci acis cist ista stas tas as e s e e a e at ati atit titu itud tude udes des es p s pr pre prec reco econ conc once ncei ceit eitu ituo tuos uosa osas sas as r s re rep repr epre pres rese esen sent enta ntam tam am s m se sé sér éri ́rio rio io r o re ret retr etro troc roce oces cess esso sso so a o a a d a de dem demo emoc mocr ocra crat rati atiz tiza izac zaç aça çã ̧ão ão ̃o d o do do do e o es esp espo spor port orte rte. ',semRacismoN1
'assi ssim sim, im, m, q , qu qua quan uand ando ndo do h o ho hou houv ouve uver ver er c r co con conf onfl nfli flit lito ito to e o en ent entr ntre tre re o e os os os d s di dir dire irei reit eito itos tos, os, s, a , a a j a ju jus just usti stic tiç iça ça ̧a d a de dev deve eve, ve, e, s , se sem semp empr mpre pre re q e qu que que ue f e fo for for or p r po pos poss ossi ssí sív íve ́vel vel, el, l, p , pr pre pref refe efer feri erir rir ir a r a a l a li lib libe iber berd erda rdad dade ade de d e de de de e e ex exp expr xpre pres ress essa ssã são ão ̃o p o pa par para ara ra q a qu que que ue e e es ess essa ssa sa n a na nã não ão ̃o s o se sej seja eja ja c a ce cen cens ensu nsur sura urad rada ada, da, a, v , vi vis vist isto sto to q o qu que que ue e e em em em u m um um um p m pa pai paí aís ís ́s d s de dem demo emoc mocr ocra crá rát áti ́tic tico ico co c o co com como omo mo o o o o b o br bra bras rasi asil sil il e l el ela ela la e a é é é f ́ fu fun fund unda ndam dame amen ment enta ntal tal, al, l, p , po por por or i r is iss isso sso so d o de dev deve eve ve s e se ser ser er v r va val valo alor lori oriz riza izad zada ada da s a se sem semp empr mpre pre. ',semRacismoN1
