@relation _home_sebastiao_sebastiao_red_exemplo2

@attribute text string
@attribute @@class@@ {semRacismoN2,racismoN2}

@data
'isso sso sso  so o so o o oc o oc  oco oco ocor ocor corr corr orre orre rre rre  re t re t e ta e ta  tan tan tant tant anto anto nto nto  to n to n o na o na  na na  na z na z a zo a zo  zon zon zona zona ona ona  na r na r a ru a ru  rur rur rura rura ural ural ral ral  al c al c l co l co  com com como como omo omo  mo n mo n o na o na  na na  na u na u a ur a ur  urb urb urba urba rban rban bana bana ana, ana, na, na,  a, c a, c , co , co  com com como como omo omo  mo e mo e o é o é  é é  é o é o ́ o ́ o   o c o c o ca o ca  cas cas caso caso aso aso  so d so d o do o do  dos dos dos dos  os i os i s im s im  imi imi imig imig migr migr igra igra gran gran rant rant ante ante ntes ntes tes tes  es b es b s bo s bo  bol bol boli boli oliv oliv livi livi ivia ivia vian vian iano iano anos anos nos nos  os q os q s qu s qu  que que que que  ue v ue v e ve e ve  vê vê vêm vêm êm êm  ̂m p ̂m p m pa m pa  par par para para ara ara  ra o ra o a o a o   o n o n o no o no  nos nos noss noss osso osso sso sso  so p so p o pa o pa  pai pai paí paí aís aís ís ís  ́s p ́s p s pa s pa  par par para para ara ara  ra t ra t a tr a tr  tra tra trab trab raba raba abal abal balh balh alha alha lhar lhar har har  ar n ar n r na r na  na na  na i na i a in a in  ind ind indu indu ndú ndú dús dús úst úst ́str ́str stri stri tria tria ria ria  ia t ia t a te a te  tê tê têx têx êxt êxt ̂xti ̂xti xtil xtil til, til, il, il,  l, e l, e , e , e   e s e s e sa e sa  sã sã são são ão ão  ̃o o ̃o o o ob o ob  obr obr obri obri brig brig riga riga igad igad gado gado ados ados dos dos  os p os p s pe s pe  pel pel pelo pelo elos elos los los  os s os s s se s se  seu seu seus seus eus eus  us p us p s pa s pa  pat pat patr patr atro atro trõ trõ rõe rõe ões ões ̃es ̃es  es a es a s a s a   a c a c a cu a cu  cum cum cump cump umpr umpr mpri mpri prir prir rire rire irem irem rem rem  em l em l m lo m lo  lon lon long long onga onga ngas ngas gas gas  as j as j s jo s jo  jor jor jorn jorn orna orna rnad rnad nada nada adas adas das das  as d as d s de s de  de de  de t de t e tr e tr  tra tra trab trab raba raba abal abal balh balh alho alho lho, lho, ho, ho,  o, a o, a , al , al  ale ale alé alé lém lém ém ém  ́m d ́m d m de m de  de de  de s de s e so e so  sof sof sofr sofr ofre ofre frer frer rere rere erem erem rem rem  em h em h m hu m hu  hum hum humi humi umil umil milh milh ilha ilha lhac lhac haç haç aço aço çõ çõ ̧õe ̧õe ões ões ̃es. ',semRacismoN2
'“tam tamb tamb ambe ambe mbé mbé bém bém ém ém  ́m j ́m j m ja m ja  já já já já  á s á s ́ so ́ so  sof sof sofr sofr ofri ofri fri fri  ri r ri r i ra i ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo n mo n o na o na  na na  na i na i a in a in  int int inte inte nter nter tern tern erne erne rnet rnet net” net” et”, et”, t”, t”,  ”, d ”, d , di , di  diz diz diz diz  iz l iz l z la z la  lá lá láz láz áza áza ́zar ́zar zaro zaro aro aro  ro r ro r o ra o ra  ram ram ramo ramo amos amos mos mos  os h os h s ht s ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://o ://o //ow //ow /ow. /ow. ow.l ow.l w.ly w.ly .ly/ .ly/ ly/r ly/r y/rf y/rf /rf6 /rf6 rf6q rf6q f6q3 f6q3 6q30 6q30 q308 q308 308l 308l 08lx 08lx 8lxl 8lxl lxlt lxlt xlt xlt  lt lt   t  # t  #   #g #g  #ge #ge #gel #gel gele gele eled eled lede lede edes edes des des  es # es # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ',semRacismoN2
'noss ossa ossa ssa ssa  sa l sa l a lu a lu  lut lut luta luta uta uta  ta n ta n a na a na  nã nã não não ão ão  ̃o h ̃o h o ha o ha  há há há há  á z á z ́ zo ́ zo  zon zon zona zona ona ona  na d na d a de a de  de de  de c de c e co e co  con con conf conf onfo onfo nfor nfor fort fort orto orto rto, rto, to, to,  o, n o, n , na , na  nã nã não não ão ão  ̃o h ̃o h o ha o ha  há há há há  á c á c ́ co ́ co  com com comp comp ompr ompr mpre mpre pree pree reen reen eens eens ensa ensa nsã nsã são são ão. ão. ̃o. ̃o.  o. a o. a . as . as  as as  as v as v s vz s vz  vzs vzs vzs vzs  zs c zs c s ch s ch  che che cheg cheg hego hego ego ego  go a go a o a o a   a p a p a pe a pe  pen pen pens pens ensa ensa nsar nsar sar sar  ar q ar q r qu r qu  que que que que  ue n ue n e no e no  nos nos noss noss ossa ossa ssa ssa  sa p sa p a pr a pr  pro pro pró pró róp róp ópr ópr ́pri ́pri pria pria ria ria  ia l ia l a lu a lu  lut lut luta luta uta uta  ta e ta e a é a é  é é  é c é c ́ co ́ co  con con cont cont ontr ontr ntra ntra tra tra  ra n ra n a no a no  nó nó nós nós ós ós  ́s a ́s a s à s à  às às às às  ̀s v ̀s v s ve s ve  vez vez veze veze ezes ezes zes. zes. es.. es.. s... s... ... ...  .. e .. e . en . en  enf enf enfi enfi nfim nfim fim. ',semRacismoN2
'não ão ão  ̃o h ̃o h o ha o ha  há há há há  á v á v ́ ve ́ ve  ver ver verg verg ergo ergo rgon rgon gonh gonh onha onha nha nha  ha e ha e a em a em  em em  em n em n m na m na  nã nã não não ão ão  ̃o e ̃o e o en o en  ent ent ente ente nten nten tend tend ende ende nder nder der der  er o er o r o r o   o d o d o de o de  des des desc desc esco esco scon scon conh conh onhe onhe nhec nhec heci heci ecid ecid cido cido ido, ido, do, do,  o, e o, e , em , em  em em  em a em a m ad m ad  adm adm admi admi dmit dmit miti miti itir itir tir tir  ir s ir s r su r su  sua sua sua sua  ua i ua i a ig a ig  ign ign igno igno gnor gnor nora nora orâ orâ rân rân ânc ânc ̂nci ̂nci ncia ncia cia cia  ia e ia e a e a e   e p e p e pr e pr  pro pro proc proc rocu rocu ocur ocur cura cura urar urar rar rar  ar e ar e r en r en  ent ent ente ente nten nten tend tend ende ende nder nder der der  er m er m r me r me  mel mel melh melh elho elho lhor lhor hor hor  or o or o r o r o   o m o m o mu o mu  mun mun mund mund undo undo ndo ndo  do a do a o a o a   a s a s a su a su  sua sua sua sua  ua v ua v a vo a vo  vol vol volt volt olta olta lta. lta. ta. ',semRacismoN2
'o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo n mo n o na o na  nã nã não não ão ão  ̃o t ̃o t o te o te  tem tem tem tem  em e em e m es m es  esp esp espa espa spac spac paç paç aço aço ço ço  ̧o n ̧o n o no o no  no no  no f no f o fu o fu  fut fut fute fute uteb uteb tebo tebo ebol ebol bol bol  ol e ol e l es l es  est est esta esta stam stam tamo tamo amos amos mos mos  os c os c s co s co  con con conv conv onvo onvo nvos nvos vosc vosc osco osco sco sco  co @ co @ o @v o @v  @va @va @vas @vas vasc vasc asco asco scod scod coda coda odag odag daga daga agam agam gama gama ama ama  ma # ma # a #b a #b  #be #be #bel #bel bele bele elen elen lene lene enen enen nens nens ense ense nses nses ses ',semRacismoN2
'minh inha inha nha nha  ha p ha p a pr a pr  pri pri prim prim rima rima ima ima  ma e ma e a é a é  é é  é r é r ́ ra ́ ra  rac rac raci raci acis acis cist cist ista ista sta! sta! ta! ta!  a! m a! m ! me ! me  me me  me f me f e fa e fa  fal fal falt falt alta alta lta lta  ta p ta p a pa a pa  pal pal pala pala alav alav lavr lavr avra avra vras vras ras ras  as p as p s pa s pa  par par para para ara ara  ra d ra d a de a de  des des desc desc escr escr scre scre crev crev reve reve ever ever ver ver  er e er e r es r es  ess ess essa essa ssa ssa  sa f sa f a fa a fa  fal fal falt falt alta alta lta lta  ta d ta d a de a de  de de  de o de o e or e or  org org orgu orgu rgul rgul gulh gulh ulho ulho lho lho  ho q ho q o qu o qu  que que que que  ue e ue e e eu e eu  eu eu  eu t eu t u to u to  tô tô tô tô  ô s ô s ̂ se ̂ se  sen sen sent sent enti enti ntin ntin tind tind indo indo ndo. ndo. do. do.  o. l o. l . la . la  lam lam lame lame amen amen ment ment enta enta ntá ntá táv táv áve áve ́vel ́vel vel! vel! el! el!  l! # l! # ! #f ! #f  #fo #fo #for #for fora fora orap orap rapa rapa apao apao paol paol aoll aoll olla olla lla lla  la # la # a #r a #r  #ra #ra #rac #rac raci raci acis acis cist cist ista ista sta ',semRacismoN2
'a pi  pio pio pior pior ior ior  or c or c r co r co  coi coi cois cois oisa oisa isa isa  sa q sa q a qu a qu  que que que que  ue u ue u e um e um  uma uma uma uma  ma c ma c a cl a cl  cla cla clas clas lass lass asse asse sse sse  se d se d e do e do  dom dom domi domi omin omin mina mina inan inan nant nant ante ante nte nte  te f te f e fa e fa  faz faz faz faz  az e az e z é z é  é é  é d é d ́ di ́ di  diz diz dize dize izer izer zer: zer: er: er:  r: \" r: \" : \"e : \"e  \"eu \"eu \"eu \"eu  eu n eu n u na u na  nã nã não não ão ão  ̃o s ̃o s o so o so  sou sou sou sou  ou # ou # u #r u #r  #ra #ra #rac #rac raci raci acis acis cist cist ista ista sta sta  ta e ta e a eu a eu  eu eu  eu t eu t u te u te  ten ten tenh tenh enho enho nho nho  ho a ho a o am o am  ami ami amig amig migo migo igos igos gos gos  os n os n s ne s ne  neg neg negr negr egro egro gros gros ros\" ros\" os\". os\". s\".. s\".. \"... \"... ... ...  .. m .. m . me . me  mei mei meio meio eio eio  io c io c o co o co  com com como como omo omo  mo s mo s o se o se  se se  se f se f e fo e fo  fos fos foss foss osse osse sse sse  se o se o e ob e ob  obr obr obri obri brig brig riga riga igac igac gaç gaç aça aça çã çã ̧ão ̧ão ão ão  ̃o t ̃o t o te o te  ter ter ter ter  er a er a r am r am  ami ami amig amig migo migo igos igos gos. ',semRacismoN2
'agor gora gora ora ora  ra e ra e a es a es  est est esta esta stã stã tão tão ão ão  ̃o c ̃o c o co o co  con con cont cont ontr ontr ntra ntra trat trat rata rata atan atan tand tand ando ando ndo ndo  do n do n o ne o ne  neg neg negu negu egui egui guin guin uinh uinh inho inho nho nho  ho c ho c o co o co  com com com com  om c om c m ca m ca  cab cab cabe cabe abel abel belo belo elo elo  lo b lo b o bl o bl  bla bla blac blac lack lack ack ack  ck e ck e k e k e   e b e b e ba e ba  bar bar barb barb arba arba rba rba  ba p ba p a pr a pr  pra pra pra pra  ra f ra f a fa a fa  faz faz faze faze azer azer zer? zer? er?” er?” r?” r?”  ?” d ?” d ” de ” de  dem dem demi demi emit emit miti miti itid itid tido tido ido ido  do p do p o po o po  por por por por  or s or s r se r se  ser ser ser ser  er n er n r ne r ne  neg neg negr negr egro egro gro gro  ro n ro n o na o na  nã nã não não ão ão  ̃o a ̃o a o ar o ar  arr arr arru arru rrum rrum ruma ruma umad umad madi madi adin adin dinh dinh inho inho nho! ',semRacismoN2
'calu alú alú lún lún úni úni ́nia ́nia nias nias ias! ias! as! as!  s! s s! s ! so ! so  som som somo somo omos omos mos, mos, os, os,  s, c s, c , co , co  com com com com  om o om o m os m os  os os  os i os i s it s it  ita ita ital ital tali tali alia alia lian lian iano iano anos anos nos, nos, os, os,  s, o s, o , os , os  os os  os m os m s ma s ma  mai mai mais mais ais ais  is m is m s mo s mo  mod mod mode mode odes odes dest dest esto esto stos stos tos. tos. os. os.  s. # s. # . #p . #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito eito ito ito  to # to # o #x o #x  #xe #xe #xen #xen xeno xeno enof enof nofo nofo ofob ofob fobi fobi obia ',semRacismoN2
'raci acis acis cism cism ismo ismo smo smo  mo n mo n o no o no  no no  no b no b o br o br  bra bra bras bras rasi rasi asil asil sil sil  il # il # l #r l #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #b o #b  #br #br #bra #bra bran bran ranc ranc anco anco ncon ncon cono cono onob onob nobr nobr obra obra bras bras rasi rasi asil asil sil sil  il # il # l #m l #m  #ma #ma #mar #mar marc marc arce arce rcel rcel celo celo eloa eloa load load oadn oadn adne adne dnet ',semRacismoN2
'acor cord cord orde orde rdei rdei dei dei  ei p ei p i pa i pa  par par para para ara ara  ra d ra d a de a de  des des desc desc esco esco scon scon cons cons onst onst nstr nstr stru stru trui trui ruir ruir uir uir  ir e ir e r e r e   e l e l e le e le  lem lem lemb lemb embr embr mbra mbra brar brar rar rar  ar q ar q r qu r qu  que que que que  ue s ue s e se e se  seu seu seu seu  eu 1 eu 1 u 13 u 13  13 13  13 d 13 d 3 de 3 de  de de  de m de m e ma e ma  mai mai maio maio aio aio  io n io n o na o na  nã nã não não ão ão  ̃o m ̃o m o me o me  me me  me r me r e re e re  rep rep repr repr epre epre pres pres rese rese esen esen sent sent enta enta nta! nta! ta! ta!  a! # a! # ! #a ! #a  #ah #ah #ahb #ahb ahbr ahbr hbra hbra bran bran ranc ranc anco anco ncod ncod coda coda odau odau daum daum aumt aumt umte umte mtem mtem temp temp empo empo mpo mpo  po # po # o #b o #b  #bl #bl #bla #bla blac blac lack lack ackl ackl ckli ckli kliv kliv live live ives ives vesm vesm esma esma smat smat matt matt atte atte tter ',semRacismoN2
'\"ten tenh tenh enho enho nho nho  ho u ho u o um o um  uma uma uma uma  ma m ma m a me a me  met met meta meta eta eta  ta d ta d a de a de  de de  de c de c e co e co  com com comb comb omba omba mbat mbat bate bate ater ater ter ter  er # er # r #m r #m  #ma #ma #mac #mac mach mach achi achi chis chis hism hism ismo ismo smo, smo, mo, mo,  o, # o, # , #r , #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o e o e   e o e o e ou e ou  out out outr outr utro utro tros tros ros ros  os # os # s #p s #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito eito itos itos tos tos  os c os c s co s co  com com com com  om a om a m a m a   a a a a a ar a ar  arm arm arma arma rma rma  ma q ma q a q a q   q e q e q eu q eu  eu eu  eu t eu t u te u te  ten ten tenh tenh enho enho nho: nho: ho: ho:  o: o o: o : o : o   o # o # o #a o #a  #au #au #aud #aud audi audi udio udio diov diov iovi iovi ovis ovis visu visu isua isua sual sual ual\" ual\" al\" al\"  l\" d l\" d \" da \" da  dan dan dani dani anie anie niel niel iela iela ela ela  la l la l a li a li  lib lib liba liba ibar ibar bard bard ardi ardi rdi ',semRacismoN2
'\"dig diga diga iga iga  ga n ga n a na a na  nã nã não não ão ão  ̃o a ̃o a o ao o ao  ao ao  ao r ao r o ra o ra  rac rac raci raci acis acis cism cism ismo ismo smo, smo, mo, mo,  o, s o, s , so , so  som som somo somo omos omos mos mos  os t os t s to s to  tod tod todo todo odos odos dos dos  os h os h s hu s hu  hum hum huma huma uman uman mano mano anos anos nos. nos. os.\" ',semRacismoN2
'enco ncon ncon cont cont ontr ontr ntre ntre tre tre  re a re a e a e a   a d a d a di a di  dif dif dife dife ifer ifer fere fere eren eren renc renc enç enç nça nça ça ça  ̧a e ̧a e a en a en  ent ent entr entr ntre ntre tre tre  re o re o e o e o   o r o r o ra o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo d mo d o do o do  dos dos dos dos  os a os a s an s an  ano ano anos anos nos nos  os 6 os 6 s 60 s 60  60 60  60 e 60 e 0 e 0 e   e o e o e os e os  os os  os c os c s co s co  com com comi comi omí omí míc míc íci íci ́cio ́cio cios cios ios ios  os d os d s do s do  do do  do t do t o tr o tr  tru tru trum trum rump rump ump. ump. mp. mp.  p. # p. # . #l . #l  #le #le #lev #lev leva leva evan evan vant vant ante ante nten nten tene tene eneg eneg negr negr egro egro gro gro  ro # ro # o #o o #o  #og #og #ogu #ogu oguh oguh guh guh  uh # uh # h #r h #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo h mo h o ht o ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://f ://f //fb //fb /fb. /fb. fb.m fb.m b.me b.me .me/ .me/ me/5 me/5 e/5j e/5j /5jn /5jn 5jn4 5jn4 jn4b jn4b n4bb n4bb 4bbi 4bbi bbio bbio bioy bioy ioy ',semRacismoN2
'mús úsi úsi ́sic ́sic sica sica ica ica  ca p ca p a pe a pe  per per perm perm ermi ermi rmit rmit miti miti itiu itiu tiu tiu  iu e iu e u en u en  enf enf enfr enfr nfre nfre fren fren rent rent enta enta ntar ntar tar tar  ar e ar e r ex r ex  exc exc excl excl xclu xclu clus clus lusa lusa usã usã são são ão, ão, ̃o, ̃o,  o, d o, d , di , di  diz diz diz diz  iz r iz r z ra z ra  rap rap rapp rapp appe appe pper pper per per  er r er r r ri r ri  ric ric rico rico ico ico  co d co d o da o da  dal dal dala dala alas alas lasa lasa asam ',semRacismoN2
'qto  to m to m o ma o ma  mai mai mais mais ais ais  is c is c s co s co  con con cone cone onec onec nect nect ecta ecta ctad ctad tado tado ados ados dos, dos, os, os,  s, m s, m , ma , ma  mai mai mais mais ais ais  is i is i s in s in  int int into into ntol ntol tole tole oler oler lera lera eran eran rant rant ante ante ntes ntes tes tes  es n es n s no s no  nos nos nos nos  os t os t s to s to  tor tor torn torn orna orna rnam rnam namo namo amos amos mos? mos? os? os?  s? # s? # ? # ? #   # a # a # at # at  ate ate aten aten tent tent enta enta ntad ntad tado tado ados ados dos dos  os # os # s #p s #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito eito ito ito  to # to # o #p o #p  #pr #pr #pre #pre pres pres resi resi esid esid side side iden iden dent dent ente ente ntes ntes tes tes  es # es # s #a s #a  #af #af #aff ',semRacismoN2
'@vas vasc vasc asco asco scod scod coda coda odag odag daga daga agam agam gama gama ama, ama, ma, ma,  a, n a, n , no , no  nó nó nós nós ós ós  ́s t ́s t s ta s ta  tam tam tamb tamb ambe ambe mbé mbé bém bém ém ém  ́m r ́m r m re m re  rep rep repu repu epud epud pudi pudi udia udia diam diam iamo iamo amos amos mos mos  os t os t s to s to  tod tod todo todo odo odo  do e do e o e o e   e q e q e qu e qu  qua qua qual qual ualq ualq alqu alqu lque lque quer quer uer uer  er t er t r ti r ti  tip tip tipo tipo ipo ipo  po d po d o de o de  de de  de r de r e ra e ra  rac rac raci raci acis acis cism cism ismo ismo smo! smo! mo! mo!  o! e o! e ! es ! es  est est esta esta stam stam tamo tamo amos amos mos mos  os j os j s ju s ju  jun jun junt junt unto unto ntos ntos tos tos  os c os c s co s co  con con cont cont ontr ontr ntra ntra tra tra  ra o ra o a o a o   o # o # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo! smo! mo! mo!  o! # o! # ! #d ! #d  #di #di #dig #dig diga diga igan igan gana gana anã anã não não ãoa ãoa ̃oao ̃oao oaor oaor aora aora orac orac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #s o #s  #sa #sa #say #say sayn sayn ayno ayno ynot ynot noto noto otor otor tora tora orac orac raci raci acis acis cism cism ismo ',semRacismoN2
